ObjectID,Latitude,Longitude,EnterpriseID,RegionalID,GeoID,OperatingStatTypeCode,OperatingFutureStatTypeCode,ServEffectiveDate,StopTypeCode,AtStreet,OnStreet,StopHeading,PositionTypeCode,LocationDesc,MessageText,InventorySurveyorTypeCode,StopInvenSurvDate,BenchCount,InfocaseOwner,BikeRacks,PostedRouteSched,PostedVicinMap,PostedRouteMap,PedPadSizeTypeCode,PedPadMaterialTypeCode,PedPadObstructTypeCode,PedPadCurbConnection,BusRearDoorPedPad,BusRearDoorPedPadObstruction,SidewalkWidth,SidewalkCurbConnection,SidewalkPedPadConnection,SidewalkSlopeWheelchairViable,SidewalkObstructionTypeCode,SidewalkImpedanceTypeCode,NearSideCurbRampSlope,NearSideCurbRamp,FarSideCurbRamp,AtStreetCurbRamp,AtStreetOppCurbRamp,OnStreetNearSideCrosswalk,OnStreetFarSideCrosswalk,AtStreetCrosswalk,AtStreetOppCrosswalk,OnStreetStopSignOrLight,OnStreetPedCrossingSignal,AtStreetPedCrossingSignal,ParkingRestrictTypeCode,NoParkingZoneLength,ConflictingNoParkingSigns,StreetLightWithin30Ft,LEDDisplay,AccessibilityRating
7664,38.976593,-76.993067,1308763,2000065,9543,PRS,NON,"DateObject[{1956, 2, 9, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,DEVONSHIRE AVE,NEW HAMPSHIRE AVE,"Quantity[219, ""AngularDegrees""]",NEA,,NEW HAMPSHIRE AVE + DEVONSHIRE AVE,KFH Associates,"DateObject[{2012, 3, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",4,NAPP,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,TRUE,FALSE,"Quantity[3, ""Feet""]",TRUE,TRUE,TRUE,NON,NON,"Quantity[3.3, ""Percent""]",FALSE,FALSE,TRUE,E,FALSE,FALSE,FALSE,E,FALSE,FALSE,FALSE,No Parking Lane,"Quantity[150, ""Feet""]",FALSE,FALSE,FALSE,
7665,38.936643,-76.960063,1305663,3002888,14682,PRS,NON,"DateObject[{1992, 3, 30, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,RHODE ISLAND AVE,MUNICIPAL PL,"Quantity[330, ""AngularDegrees""]",,S OF R I AVE,MUNICIPAL PL + RHODE ISLAND AVE,KFH Associates,"DateObject[{2006, 8, 23, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,,FALSE,TRUE,FALSE,TRUE,<58,CON,NON,TRUE,TRUE,,"Quantity[0, ""Feet""]",,E,,,,"Quantity[5.1, ""Percent""]",TRUE,FALSE,,FALSE,TRUE,,,,TRUE,FALSE,FALSE,No Parking Lane,,,TRUE,,FALSE
7666,38.956319,-77.022447,1308721,1002615,8712,PRS,NON,"DateObject[{1901, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,7TH ST NW,KENNEDY ST NW,"Quantity[86, ""AngularDegrees""]",NEA,,KENNEDY ST NW + 7TH ST NW,KFH Associates,"DateObject[{2006, 6, 12, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,58U,BRK,NON,TRUE,FALSE,E,"Quantity[11, ""Feet""]",TRUE,TRUE,FALSE,NON,,"Quantity[5.6, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No Parking Per Sign,,FALSE,FALSE,,TRUE
7667,38.8856,-76.955996,1308153,1000681,4775,PRS,NON,"DateObject[{1944, 8, 2, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,C ST SE,MINNESOTA AVE SE,"Quantity[29, ""AngularDegrees""]",FAR,,MINNESOTA AVE SE + C ST SE,KFH Associates,"DateObject[{2006, 5, 30, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,FALSE,E,"Quantity[6, ""Feet""]",FALSE,TRUE,FALSE,NON,,,FALSE,FALSE,,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,No Parking Per Sign,,FALSE,TRUE,,
7668,39.084935,-76.999633,1300857,2005294,17334,PRS,NON,"DateObject[{1978, 2, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,HOBBS DR,NEW HAMPSHIRE AVE,"Quantity[360, ""AngularDegrees""]",NEA,,NEW HAMPSHIRE AVE + HOBBS DR,KFH Associates,"DateObject[{2012, 3, 14, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",1,NAPP,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,TRUE,FALSE,"Quantity[4, ""Feet""]",TRUE,TRUE,TRUE,NON,NON,"Quantity[1.9, ""Percent""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No Parking Lane,"Quantity[150, ""Feet""]",FALSE,TRUE,FALSE,FALSE
7669,38.822906,-76.94992,1307072,3000482,1498,PRS,NON,"DateObject[{1990, 7, 17, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,ST BARNABAS RD,TEMPLE HILL RD,"Quantity[173, ""AngularDegrees""]",FAR,@ PEPCO POLE #814360-1734,TEMPLE HILL RD + ST BARNABAS RD,KFH Associates,"DateObject[{2006, 7, 11, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,E,"Quantity[0, ""Feet""]",,E,,,,"Quantity[6.7, ""Percent""]",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No Parking Lane,,,FALSE,,
7670,38.82118,-76.949888,1307070,3000462,1419,PRS,NON,"DateObject[{1975, 8, 4, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,RICKEY AVE,TEMPLE HILL RD,"Quantity[1, ""AngularDegrees""]",NEA,,TEMPLE HILL RD + RICKEY AVE,KFH Associates,"DateObject[{2006, 6, 30, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,FALSE,E,"Quantity[0, ""Feet""]",,E,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No Parking Lane,,,FALSE,,FALSE
7671,39.020731,-77.012616,1308533,2001378,15537,PRS,NON,"DateObject[{1960, 4, 4, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,MD-193,COLESVILLE RD,"Quantity[214, ""AngularDegrees""]",NEA,FRT OF FRED & HARRY'S,COLESVILLE RD + MD-193,KFH Associates,"DateObject[{2012, 3, 6, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",1,WMAT,FALSE,TRUE,FALSE,TRUE,58U,BRK,NON,TRUE,TRUE,FALSE,"Quantity[3, ""Feet""]",TRUE,TRUE,TRUE,UTP,NON,"Quantity[3.2, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No Parking Lane,"Quantity[150, ""Feet""]",FALSE,FALSE,FALSE,TRUE
7672,38.954371,-76.978996,1305526,3001642,8611,PRS,NON,"DateObject[{1949, 8, 28, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,LONGFORD DR,CHILLUM RD,"Quantity[295, ""AngularDegrees""]",NEA,@ C&P POLE #22,CHILLUM RD + LONGFORD DR,KFH Associates,"DateObject[{2006, 9, 20, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,SWK,CON,FEN,TRUE,FALSE,E,"Quantity[4, ""Feet""]",TRUE,TRUE,FALSE,NON,GRS,"Quantity[9, ""Percent""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,No Parking Lane,,,TRUE,,FALSE
7673,38.956691,-76.737866,1310697,3001686,8731,PRS,NON,"DateObject[{1975, 4, 4, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,KAVANAUGH LN,KEMBRIDGE DR,"Quantity[80, ""AngularDegrees""]",NEA,,KEMBRIDGE DR + KAVANAUGH LN,KFH Associates,"DateObject[{2006, 11, 20, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,<58,CON,NON,TRUE,FALSE,E,"Quantity[4, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[2.6, ""Percent""]",FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Allowed Unmarked,,,FALSE,,FALSE
7674,38.91761,-76.993552,1307871,1001704,6926,PRS,NON,"DateObject[{1978, 2, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,V ST NE,BRENTWOOD RD NE,"Quantity[222, ""AngularDegrees""]",NEX,,BRENTWOOD RD NE + V ST NE,KFH Associates,"DateObject[{2006, 7, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,58U,CON,NON,TRUE,FALSE,E,"Quantity[6, ""Feet""]",TRUE,TRUE,FALSE,NON,,"Quantity[5.8, ""Percent""]",TRUE,FALSE,,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,Allowed Unmarked,,,FALSE,,
7675,39.109707,-76.99701,1300821,2001094,12984,PRS,NON,"DateObject[{1978, 10, 18, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,CLOVERLY ST,NEW HAMPSHIRE AVE,"Quantity[221, ""AngularDegrees""]",FAR,,NEW HAMPSHIRE AVE + CLOVERLY ST,KFH Associates,"DateObject[{2012, 2, 14, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",1,NAPP,FALSE,FALSE,FALSE,FALSE,58O,CON,BNH,TRUE,FALSE,E,"Quantity[5, ""Feet""]",TRUE,TRUE,TRUE,NON,NON,"Quantity[4.1, ""Percent""]",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No Parking Per Sign,"Quantity[150, ""Feet""]",FALSE,TRUE,FALSE,FALSE
7676,39.059179,-77.065468,1309359,2000688,10921,PRS,NON,"DateObject[{1901, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,BLUHILL RD,RANDOLPH RD,"Quantity[270, ""AngularDegrees""]",FAX,,RANDOLPH RD + BLUHILL RD,KFH Associates,"DateObject[{2012, 2, 27, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,NAPP,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,FALSE,E,"Quantity[4, ""Feet""]",FALSE,TRUE,TRUE,NON,NON,"Quantity[5.3, ""Percent""]",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,No Parking Per Sign,"Quantity[150, ""Feet""]",FALSE,TRUE,FALSE,TRUE
7677,38.599783,-77.164121,1311860,3004268,18224,PRS,NON,"DateObject[{2013, 3, 24, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,INDIAN HEAD AVE,INDIAN HEAD HWY,"Quantity[80, ""AngularDegrees""]",FAR,,INDIAN HEAD HWY + INDIAN HEAD AVE,,"DateObject[{1900, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,,,,,,,,,,,,"Quantity[0, ""Feet""]",,,,,,,,,,,,,,,,,,,,,,,
7678,38.946082,-77.017199,1302088,1002440,8325,PRS,NON,"DateObject[{1944, 12, 13, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,4TH ST NW,NEW HAMPSHIRE AVE NW,"Quantity[211, ""AngularDegrees""]",NEA,,NEW HAMPSHIRE AVE NW + 4TH ST NW,KFH Associates,"DateObject[{2006, 5, 23, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,SWK,CON,NON,TRUE,FALSE,E,"Quantity[5, ""Feet""]",TRUE,TRUE,FALSE,TRC,,"Quantity[7, ""Percent""]",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Allowed Unmarked,,,TRUE,,FALSE
7679,38.944323,-77.018495,1302086,1002406,8274,PRS,NON,"DateObject[{1901, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,WEBSTER ST NW,NEW HAMPSHIRE AVE NW,"Quantity[210, ""AngularDegrees""]",NEA,,NEW HAMPSHIRE AVE NW + WEBSTER ST NW,KFH Associates,"DateObject[{2006, 3, 29, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,58U,CON,NON,TRUE,TRUE,,"Quantity[6, ""Feet""]",TRUE,TRUE,FALSE,NON,,"Quantity[4, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No Parking Per Sign,,FALSE,TRUE,,TRUE
7680,38.868573,-77.09836,1304531,6000319,3816,PRS,NON,"DateObject[{1901, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,2ND ST S,S GLEBE RD,"Quantity[127, ""AngularDegrees""]",NEA,,S GLEBE RD + 2ND ST S,KFH Associates,"DateObject[{2007, 3, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,ARTA,FALSE,TRUE,FALSE,TRUE,SWK,CON,NON,FALSE,FALSE,E,"Quantity[5, ""Feet""]",FALSE,TRUE,FALSE,TRC,UPV,"Quantity[10.2, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No Parking Lane,,,TRUE,,FALSE
7681,38.810637,-76.951737,1306684,3003234,15049,PRS,NON,"DateObject[{1901, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,DAMIAN DR,FISHER RD,"Quantity[219, ""AngularDegrees""]",NEA,,FISHER RD + DAMIAN DR,KFH Associates,"DateObject[{2006, 7, 3, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,<58,CON,NON,TRUE,FALSE,E,"Quantity[0, ""Feet""]",,E,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allowed Unmarked,,,FALSE,,FALSE
7682,38.992679,-76.864511,1311271,3002241,9912,PRS,NON,"DateObject[{1981, 9, 8, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,#7501-7509,MANDAN RD,"Quantity[171, ""AngularDegrees""]",MID,OPPO DRWY TO GLEN OAKS,MANDAN RD + #7501-7509,KFH Associates,"DateObject[{2006, 10, 21, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,SWK,CON,NON,FALSE,FALSE,E,"Quantity[4, ""Feet""]",FALSE,FALSE,FALSE,NON,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,No Parking Per Sign,,FALSE,FALSE,,FALSE
7683,38.956722,-76.940013,1305457,3001685,8724,PRS,NON,"DateObject[{1958, 9, 7, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,LONGFELLOW ST,BALTIMORE AVE,"Quantity[5, ""AngularDegrees""]",NEA,BET DRWYS TO PIER 1,BALTIMORE AVE + LONGFELLOW ST,KFH Associates,"DateObject[{2006, 9, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,SWK,CON,NON,TRUE,FALSE,E,"Quantity[4, ""Feet""]",TRUE,TRUE,TRUE,NON,UPV,"Quantity[6.2, ""Percent""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,No Parking Per Sign,,FALSE,FALSE,,FALSE
7684,38.933082,-77.091227,1304418,1002144,7737,PRS,NON,"DateObject[{1946, 3, 3, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,FOXHALL RD NW,NEBRASKA AVE NW,"Quantity[71, ""AngularDegrees""]",NEA,,NEBRASKA AVE NW + FOXHALL RD NW,KFH Associates,"DateObject[{2006, 4, 14, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,58U,CON,NON,TRUE,FALSE,E,"Quantity[6, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[5, ""Percent""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,No Parking Per Sign,,FALSE,FALSE,,FALSE
7685,39.088851,-76.876713,1301106,3004003,17335,PRS,NON,"DateObject[{2004, 9, 28, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,KILLBARRON DR,VAN DUSEN RD,"Quantity[60, ""AngularDegrees""]",NEA,75' S OF ---,VAN DUSEN RD + KILLBARRON DR,KFH Associates,"DateObject[{2006, 10, 13, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,,FALSE,FALSE,FALSE,FALSE,58U,ASP,NON,FALSE,FALSE,E,"Quantity[6, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[3.8, ""Percent""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No Parking Lane,,,FALSE,,FALSE
7686,38.841137,-77.106825,1303301,4000426,2327,PRS,NON,"DateObject[{1979, 7, 27, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,WALTER REED DR,KING ST,"Quantity[324, ""AngularDegrees""]",NEA,,KING ST + WALTER REED DR,KFH Associates,"DateObject[{2007, 6, 22, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,SWK,CON,NON,TRUE,FALSE,E,"Quantity[4, ""Feet""]",TRUE,TRUE,FALSE,NON,,"Quantity[5.6, ""Percent""]",FALSE,TRUE,,FALSE,FALSE,TRUE,,,TRUE,TRUE,FALSE,No Parking Per Sign,,FALSE,TRUE,,FALSE
7687,39.045875,-77.191463,1305968,2000561,10733,PRS,NON,"DateObject[{1960, 4, 3, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,GLEN RD,FALLS RD,"Quantity[35, ""AngularDegrees""]",NEX,S OF ENTR TO #11611,FALLS RD + GLEN RD,KFH Associates,"DateObject[{2012, 2, 10, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,NAPP,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,FALSE,E,"Quantity[0, ""Feet""]",FALSE,FALSE,FALSE,NON,NON,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No Parking Lane,"Quantity[150, ""Feet""]",FALSE,FALSE,FALSE,FALSE
7688,38.958938,-77.007425,1308752,1002650,8814,PRS,NON,"DateObject[{1944, 12, 13, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,MADISON ST NE,NEW HAMPSHIRE AVE NE,"Quantity[32, ""AngularDegrees""]",FAR,,NEW HAMPSHIRE AVE NE + MADISON ST NE,KFH Associates,"DateObject[{2006, 5, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,58U,CON,NON,TRUE,TRUE,,"Quantity[6, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[3.1, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No Parking Per Sign,,FALSE,TRUE,,TRUE
7689,38.957753,-77.008495,1308750,1002637,8775,PRS,NON,"DateObject[{1901, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,LONGFELLOW ST NE,NEW HAMPSHIRE AVE NE,"Quantity[210, ""AngularDegrees""]",NEA,,NEW HAMPSHIRE AVE NE + LONGFELLOW ST NE,KFH Associates,"DateObject[{2006, 5, 19, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,58U,CON,NON,TRUE,TRUE,,"Quantity[6, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[2.8, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No Parking Lane,,,TRUE,,TRUE
7690,38.77341,-77.255966,1304840,5000118,331,PRS,NON,"DateObject[{1997, 6, 29, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,OLD KEENE MILL RD,FIELD MASTER DR,"Quantity[182, ""AngularDegrees""]",NEA,@ LAMPPOST; S END OF SIDEWALK AREA,FIELD MASTER DR + OLD KEENE MILL RD,KFH Associates,"DateObject[{2012, 4, 18, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,NAPP,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,FALSE,E,"Quantity[4, ""Feet""]",FALSE,TRUE,FALSE,NON,UPV,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No Parking Lane,"Quantity[100, ""Feet""]",FALSE,TRUE,FALSE,FALSE
7691,38.944665,-76.853922,1310484,3001522,8285,PRS,NON,"DateObject[{1978, 12, 3, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,EBENEZER LN,WHITFIELD CHAPEL RD,"Quantity[1, ""AngularDegrees""]",NEA,,WHITFIELD CHAPEL RD + EBENEZER LN,KFH Associates,"DateObject[{2006, 10, 31, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,SWK,CON,NON,FALSE,FALSE,E,"Quantity[4, ""Feet""]",FALSE,TRUE,FALSE,NON,,,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No Parking Lane,,,FALSE,,FALSE
7692,38.903353,-77.171792,1306451,5001517,6101,PRS,NON,"DateObject[{1901, 1, 1, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,HAYCOCK RD,WESTMORELAND ST,"Quantity[347, ""AngularDegrees""]",NEA,,WESTMORELAND ST + HAYCOCK RD,KFH Associates,"DateObject[{2012, 4, 6, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,WMAT,FALSE,TRUE,FALSE,TRUE,SWK,CON,NON,FALSE,FALSE,E,"Quantity[4, ""Feet""]",FALSE,FALSE,TRUE,NON,NON,"Quantity[5.1, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Allowed Unmarked,,FALSE,TRUE,FALSE,FALSE
7693,38.947418,-76.872101,1301560,3001549,8383,PRS,NON,"DateObject[{1999, 5, 18, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,BUS BAY C,NEW CARROLLTON STATION,"Quantity[229, ""AngularDegrees""]",MID,,NEW CARROLLTON STATION + BUS BAY C,KFH Associates,"DateObject[{2006, 12, 12, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,,FALSE,TRUE,FALSE,TRUE,58U,CON,NON,TRUE,FALSE,E,"Quantity[11, ""Feet""]",TRUE,TRUE,FALSE,NON,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,No Parking Lane,,,TRUE,,TRUE
7694,38.850995,-77.272581,1300346,5002045,14330,PRS,NON,"DateObject[{1990, 4, 24, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",,POST OFFICE,PICKETT RD,"Quantity[194, ""AngularDegrees""]",ATP,@ VEPCO POLE #KN64; OPPO EXIT FROM P O,PICKETT RD + POST OFFICE,KFH Associates,"DateObject[{2007, 5, 15, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,SWK,CON,NON,TRUE,FALSE,E,"Quantity[7, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[3.6, ""Percent""]",TRUE,FALSE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,No Parking Lane,,,FALSE,,FALSE
7695,38.955183,-76.94311,1305624,3001666,8659,PRS,NON,"DateObject[{1960, 4, 3, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,43RD AVE,JEFFERSON ST,"Quantity[264, ""AngularDegrees""]",NEA,,JEFFERSON ST + 43RD AVE,KFH Associates,"DateObject[{2006, 9, 16, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,SWK,CON,NON,FALSE,FALSE,E,"Quantity[5, ""Feet""]",FALSE,TRUE,TRUE,NON,SLP,"Quantity[1.8, ""Percent""]",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No Parking Per Sign,,FALSE,TRUE,,FALSE
7696,38.899965,-77.008951,1308230,1001120,5823,PRS,NON,"DateObject[{1958, 9, 7, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,H ST NE,N CAPITOL ST NE,"Quantity[2, ""AngularDegrees""]",NEA,,N CAPITOL ST NE + H ST NE,KFH Associates,"DateObject[{2009, 7, 20, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",1,,FALSE,FALSE,TRUE,FALSE,58O,CON,SHL,TRUE,FALSE,E,"Quantity[8, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[4.3, ""Percent""]",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No Parking Per Sign,,FALSE,FALSE,,FALSE
7697,38.79489,-77.049256,1305225,4000003,653,PRS,NON,"DateObject[{2014, 8, 29, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,CHURCH ST,S WASHINGTON ST,"Quantity[185, ""AngularDegrees""]",NEA,,S WASHINGTON ST + CHURCH ST,KFH Associates,"DateObject[{2009, 3, 18, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,,FALSE,FALSE,FALSE,FALSE,58U,CON,NON,TRUE,FALSE,E,"Quantity[4, ""Feet""]",FALSE,TRUE,FALSE,NON,,"Quantity[3.9, ""Percent""]",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,No Parking Lane,,,TRUE,,FALSE
7698,39.112291,-76.994573,1300799,2001050,12916,PRS,NON,"DateObject[{1978, 10, 18, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",REV,SNIDER LN,NEW HAMPSHIRE AVE,"Quantity[29, ""AngularDegrees""]",NEA,,NEW HAMPSHIRE AVE + SNIDER LN,KFH Associates,"DateObject[{2012, 2, 14, 0, 0, 0.}, ""Instant"", ""Gregorian"", -5.]",0,NAPP,FALSE,FALSE,FALSE,FALSE,SWK,CON,NON,TRUE,FALSE,E,"Quantity[5, ""Feet""]",TRUE,FALSE,TRUE,NON,NON,"Quantity[6.1, ""Percent""]",FALSE,FALSE,TRUE,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No Parking Lane,"Quantity[150, ""Feet""]",FALSE,FALSE,FALSE,FALSE
